Product_Name,Sales,Profit,Quantity
Grandstream GXP1160 VoIP phone,803.692,157.70559999999998,24
"Global Stack Chair with Arms, Black",803.464,125.0166,31
"Eldon Box, Blue",803.3238,143.8638,97
"Eldon Folders, Single Width",802.3050000000001,151.66500000000002,70
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,14
"SanDisk Mouse, USB",801.9864,-80.9236,28
"SanDisk Computer Printout Paper, Premium",801.1524000000001,51.7424,33
"Enermax Parchment Paper, Multicolor",796.656,88.476,59
"Hon File Folder Labels, Alphabetical",793.971,254.731,114
"Jiffy Peel and Seal, Set of 50",793.5966000000001,157.6766,54
"Cardinal Hole Reinforcements, Recycled",791.35,183.91,168
Logitech MX Performance Wireless Mouse,789.822,211.8159,23
"Stanley Pens, Fluorescent",789.6642,40.2642,78
"Advantus Thumb Tacks, Bulk Pack",787.9482,58.9182,78
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,14
"Smead Color Coded Labels, Alphabetical",786.8289,165.96890000000002,83
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",783.608,299.85,22
"Avery Legal Exhibit Labels, Laser Printer Compatible",783.1404,11.080400000000001,87
"Eldon Light Bulb, Erganomic",782.4076,-21.742400000000004,47
"SanDisk Message Books, Recycled",781.4289,254.9889,37
"Eaton Parchment Paper, 8.5 x 11",781.297,182.467,65
"Hon Color Coded Labels, Laser Printer Compatible",781.2819,207.5319,81
"Kraft Business Envelopes, Security-Tint",780.8452,144.3752,53
GBC Premium Transparent Covers with Diagonal Lined Pattern,780.456,49.512800000000006,67
JBL Micro Wireless Portable Bluetooth Speaker,779.87,14.997499999999999,17
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.536,50
"OIC Push Pins, Bulk Pack",775.6679,95.3179,78
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,135.932,20
Logitech Trackman Marble Mouse,773.742,286.70439999999996,28
"Konica Calculator, Durable",771.5925,90.29249999999999,18
"Hon Legal Exhibit Labels, Alphabetical",771.2384,111.4984,85
Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,16
"Binney & Smith Highlighters, Blue",768.9465,-59.1035,63
Xerox 191,767.232,354.2454,39
"Stiletto Ruler, High Speed",766.816,96.666,60
"Advantus Rubber Bands, 12 Pack",766.6638,53.06380000000001,58
"Xerox Message Books, Premium",766.4552,242.8152,44
"Global Deluxe Stacking Chair, Gray",764.7,76.9798,19
"GlobeWeis Business Envelopes, Set of 50",764.0004,-43.299600000000005,59
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.668,-222.73649999999998,15
"Advantus Push Pins, Assorted Sizes",763.092,160.042,79
"Ibico Hole Reinforcements, Durable",760.8455,141.3755,102
"OIC Push Pins, Assorted Sizes",760.758,104.028,77
Logitech G105 Gaming Keyboard,759.936,78.36840000000001,14
"SanDisk Parchment Paper, Premium",759.3024,34.2224,64
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,166.84,20
AT&T CL2909,755.9399999999999,50.395999999999994,8
Xerox 1951,755.912,244.74200000000002,30
Sauder Barrister Bookcases,754.7336,-294.7672,16
Premium Transparent Presentation Covers by GBC,753.182,284.0692,43
Clarity 53712,752.286,68.6296,14
"Enermax Computer Printout Paper, Multicolor",751.1832,16.963200000000004,32
Ibico Recycled Linen-Style Covers,749.952,262.4832,24
"Accos Clamps, Assorted Sizes",749.496,157.416,52
"Enermax Memo Slips, Multicolor",749.0316,204.7716,59
Bush Mission Pointe Library,748.8607999999999,24.156800000000004,6
"Wilson Jones Index Tab, Recycled",747.9422999999999,246.5523,126
Innergie mMini Combo Duo USB Travel Charging Kit,746.834,302.3328,19
Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,18
"GlobeWeis Business Envelopes, Security-Tint",745.5798,47.659800000000004,50
Xerox 1943,743.432,328.6752,16
"Harbour Creations File Folder Labels, Laser Printer Compatible",739.8093,169.3193,98
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8,64.73249999999999,25
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,15
"Xerox Memo Slips, Recycled",736.9152,138.1152,71
"OIC Push Pins, 12 Pack",736.598,243.398,66
"Smead Shipping Labels, 5000 Label Set",735.4,128.32,78
"Bush Cubix Collection Bookcases, Fully Assembled",729.2339999999999,48.6156,4
RCA ViSYS 25825 Wireless digital phone,727.944,90.993,7
O'Sullivan 2-Shelf Heavy-Duty Bookcases,723.842,-133.1092,21
"Fiskars Scissors, Serrated",723.8308,192.98080000000002,47
Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.457,6
"OIC Clamps, Metal",722.6700000000001,208.55,42
Xerox 1964,721.744,314.73519999999996,33
"Acco Hole Reinforcements, Durable",721.5616,214.6516,118
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,45
"Xerox Note Cards, Multicolor",714.872,215.882,35
"Accos Push Pins, Bulk Pack",711.7704,114.2004,64
Avaya 4621SW VoIP phone,709.92,79.866,12
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,205.755,30
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,12
SAFCO Folding Chair Trolley,705.32,151.3232,6
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,22
Lock-Up Easel 'Spel-Binder',704.691,39.371399999999994,44
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6
"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,14
"SanDisk Parchment Paper, 8.5 x 11",701.7415,64.39150000000001,37
iHome FM Clock Radio with Lightning Dock,699.9,17.4975,13
"Avery Index Tab, Durable",698.659,100.219,132
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,90.74519999999998,29
"Cardinal Index Tab, Durable",694.817,220.96699999999998,112
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",694.194,-158.48579999999998,7
Euro-Pro Shark Turbo Vacuum,693.952,143.74720000000002,24
"Ibico Index Tab, Durable",693.705,128.92499999999998,102
"Hon Shipping Labels, Alphabetical",691.9896,178.0696,81
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,27
"Accos Push Pins, Assorted Sizes",689.5119,-45.1281,76
"Sanford Pens, Water Color",689.1052000000001,264.1852,57
"OIC Thumb Tacks, Metal",688.7826,7.5626000000000015,70
"Advantus Staples, Metal",688.5192,123.86919999999999,75
Samsung Convoy 3,688.138,-31.077199999999998,9
"Elite Scissors, Easy Grip",686.665,11.905,43
"Metal Folding Chairs, Beige, 4/Carton",685.588,115.7354,23
Tops White Computer Printout Paper,684.74,321.8278,14
"Kleencut Ruler, High Speed",684.4184,90.8284,62
Safco Steel Mobile File Cart,683.5519999999999,120.872,9
"Avery Shipping Labels, Laser Printer Compatible",683.1525,193.8925,72
"OIC Paper Clips, 12 Pack",682.5588,113.2788,61
"Elite Box Cutter, Steel",681.9138,34.2038,28
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,256.1922,17
"Jiffy Manila Envelope, Recycled",680.1247999999999,-255.6352,45
Flat Face Poster Frame,678.24,120.9528,51
"Advantus Rubber Bands, Assorted Sizes",677.9448,123.0248,65
"Ames Business Envelopes, Set of 50",676.296,-54.20400000000001,66
"Avery File Folder Labels, Alphabetical",675.4766,166.0366,90
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,290.3016,3
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,72.07849999999999,17
Hunt Boston Vacuum Mount KS Pencil Sharpener,671.808,153.95600000000002,20
"Bevis Training Table, with Bottom Storage",669.96,-482.46,5
Tuf-Vin Binders,669.496,234.3236,26
"Advantus Clamps, Metal",668.8039,78.7239,46
Binding Machine Supplies,667.9929999999999,182.6042,32
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,43.706,25
"Hon Legal Exhibit Labels, Laser Printer Compatible",664.9939999999999,62.364,72
Fellowes Command Center 5-outlet power strip,664.832,-78.016,15
"GlobeWeis Business Envelopes, Recycled",663.892,120.862,61
"Hon Legal Exhibit Labels, 5000 Label Set",663.0,70.94,70
"Smead Legal Exhibit Labels, 5000 Label Set",662.207,-86.553,81
"GBC Velobind Prepunched Cover Sets, Regency Series",661.942,-9.244999999999997,33
"Wilson Jones Index Tab, Durable",660.5125,-72.8075,121
Panasonic KX T7731-B Digital phone,659.934,75.9924,8
"Harbour Creations Color Coded Labels, Alphabetical",659.5744,122.2944,71
"Harbour Creations Color Coded Labels, Adjustable",659.232,0.8220000000000018,70
"Xerox Parchment Paper, Premium",656.1932,114.0032,63
Surelock Post Binders,653.984,210.86400000000003,29
Hon 61000 Series Interactive Training Tables,653.121,-148.3962,22
Xerox 1886,651.4399999999999,302.728,14
"Bush Westfield Collection Bookcases, Dark Cherry Finish",649.376,-97.4064,14
"Novimex Color Coded Labels, Laser Printer Compatible",648.324,150.984,58
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384,8
"Acme Letter Opener, High Speed",644.7821,67.1321,30
"Eldon Box, Wire Frame",642.837,116.997,90
"Avery Color Coded Labels, 5000 Label Set",641.364,121.884,60
Avery 485,639.03,300.3441,51
Safco Drafting Table,638.8199999999999,34.0704,12
"Hon Training Table, Rectangular",638.5219999999999,-94.71800000000002,5
"Smead Legal Exhibit Labels, Laser Printer Compatible",637.917,-68.773,83
"Acco Hole Reinforcements, Recycled",637.5563999999999,208.7364,106
"Accos Thumb Tacks, Assorted Sizes",637.0812,-21.278799999999997,69
"Computer Room Manger, 14""",636.6080000000001,179.28959999999998,22
"SanDisk Memo Slips, Recycled",635.627,109.567,45
"OIC Thumb Tacks, Assorted Sizes",633.984,196.954,66
"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,12
Belkin 7 Outlet SurgeMaster II,631.68,176.8704,16
"Tenex Stacking Tray, Durable",631.591,43.590999999999994,36
"GlobeWeis Clasp Envelope, Security-Tint",628.653,185.25300000000001,74
"Elite Scissors, High Speed",628.587,56.667000000000016,44
"Novimex Color Coded Labels, Alphabetical",627.7488,50.428799999999995,65
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.5379999999999,212.298,25
Avaya 5410 Digital phone,625.508,-10.878400000000003,13
"Advantus Paper Clips, Metal",625.1582000000001,106.4282,55
"Xerox Memo Slips, Premium",625.086,156.20600000000002,61
Xerox 1880,623.744,285.64639999999997,18
"Advantus Thumb Tacks, 12 Pack",622.0522,-50.9078,66
"Smead Box, Wire Frame",621.888,40.158,77
"BOSTON Ranger #55 Pencil Sharpener, Black",618.562,120.3337,27
Plantronics MX500i Earset,618.48,-6.4425,15
Xerox 1882,615.78,273.18240000000003,12
Xerox 1940,615.552,279.1968,12
"Xerox Parchment Paper, 8.5 x 11",615.438,157.648,46
"Hon Shipping Labels, Adjustable",615.2499,15.609900000000009,87
"GlobeWeis Clasp Envelope, Set of 50",614.46,146.1,72
"Harbour Creations Removable Labels, 5000 Label Set",614.3415,128.8215,71
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.058,127.446,35
"Companion Letter/Legal File, Black",611.712,149.5296,17
"Performers Binder/Pad Holder, Black",611.054,106.51400000000001,36
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,17
"OIC Staples, Bulk Pack",610.5078,7.747800000000007,67
"Stiletto Ruler, Serrated",607.6026,-0.13739999999999686,62
"Eaton Parchment Paper, Premium",607.5868,43.1968,56
Motorola L804,607.068,-13.33710000000001,19
"Hon Color Coded Labels, Alphabetical",606.9978,13.117799999999994,65
"Chromcraft Training Table, Fully Assembled",606.8656000000001,-70.45439999999999,4
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,604.752,132.2895,5
Xerox 1911,603.54,279.736,13
"OIC Rubber Bands, Metal",601.077,147.397,43
Office Star - Task Chair with Contemporary Loop Arms,600.4680000000001,47.3096,8
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,218.4,6
Anker Astro 15000mAh USB Portable Charger,599.88,-23.995200000000004,13
"Accos Rubber Bands, Bulk Pack",599.368,233.578,45
"Eaton Memo Slips, Premium",598.377,103.80699999999999,60
"Contico 72""H Heavy-Duty Storage System",598.308,-57.372,16
Hewlett-Packard Deskjet 5550 Printer,597.132,49.761,3
Xerox 1942,597.068,278.95799999999997,13
Grandstream GXP2100 Mainstream Business Phone,596.622,45.894000000000005,10
"Avery Index Tab, Economy",596.5155,136.31550000000001,92
"Fiskars Ruler, Easy Grip",594.5455,80.7755,43
"Wilson Jones Hole Reinforcements, Recycled",594.3469,120.26689999999999,148
"Harbour Creations Legal Exhibit Labels, 5000 Label Set",594.1782000000001,38.4082,63
"Xerox Color Copier Paper, 11"" x 17"", Ream",593.84,260.83279999999996,27
"OIC Thumb Tacks, Bulk Pack",593.285,135.105,55
"OIC Push Pins, Metal",592.683,145.723,56
"Accos Staples, 12 Pack",592.352,128.282,71
"Avery Removable Labels, Alphabetical",592.24,30.32,70
Microsoft Wireless Mobile Mouse 4000,591.852,183.954,15
"Elite Ruler, Easy Grip",591.5112,-31.558800000000005,54
"Harbour Creations Legal Exhibit Labels, Alphabetical",590.914,245.404,65
"Novimex Legal Exhibit Labels, Laser Printer Compatible",590.7872,49.227199999999996,76
Panasonic KX TS3282B Corded phone,590.328,44.2746,9
"Deflect-O Light Bulb, Duo Pack",589.407,-51.073,44
"Accos Paper Clips, Metal",587.741,-31.138999999999996,60
"Novimex Color Coded Labels, 5000 Label Set",587.6801,46.130100000000006,62
"Avery Legal Exhibit Labels, Adjustable",587.048,90.488,79
"Wilson Jones Hole Reinforcements, Durable",586.317,50.907000000000004,117
Xerox 1910,586.088,236.3568,14
"Acco Hole Reinforcements, Economy",584.4816,48.8316,106
"Acme Ruler, Serrated",583.6478999999999,13.387899999999998,61
Wilson Jones Century Plastic Molded Ring Binders,583.6370000000001,55.24819999999999,48
"Accos Thumb Tacks, 12 Pack",583.395,3.785000000000003,62
"OIC Staples, Assorted Sizes",582.8063,3.926299999999997,84
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,57.3278,13
"Acme Ruler, Easy Grip",582.6496,-26.140399999999996,43
Fellowes Econo/Stor Drawers,581.58,-56.2194,7
"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,81.568,14
"Kleencut Box Cutter, Easy Grip",579.8364,-20.20360000000001,29
"Novimex Shipping Labels, Adjustable",576.904,55.924,83
"Advantus Push Pins, Metal",575.9375,36.6275,53
"Accos Push Pins, Metal",575.84,129.82,50
Canon PC170 Desktop Personal Copier,575.82,67.179,6
Xerox 1991,575.568,254.8944,26
"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,107.41919999999999,12
"Accos Staples, Metal",575.4555,-28.504499999999997,62
"Acco Hole Reinforcements, Clear",574.056,-11.754000000000001,119
Avery 477,573.9639999999999,244.24,20
Xerox 1944,573.648,257.3664,16
Panasonic KP-150 Electric Pencil Sharpener,573.648,126.80640000000001,16
"Avery Shipping Labels, Alphabetical",572.8025,113.7325,64
PureGear Roll-On Screen Protector,571.714,218.2908,34
First Data TMFD35 PIN Pad,571.2,119.952,4
"Advantus Thumb Tacks, Assorted Sizes",571.136,7.625999999999998,67
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,24
"Green Bar Memo Slips, Premium",569.633,34.772999999999996,52
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",569.24,162.64000000000001,19
"Cameo Clasp Envelope, with clear poly window",565.5,156.93,51
Sanford 52201 APSCO Electric Pencil Sharpener,565.386,140.9368,14
Belkin F8E887 USB Wired Ergonomic Keyboard,563.812,66.2779,21
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,56.303000000000004,13
"GlobeWeis Business Envelopes, with clear poly window",559.3752,69.3852,34
"OIC Paper Clips, Metal",559.1080000000001,-12.932000000000004,56
"Cuisinart Toaster, Black",558.871,71.521,13
"GlobeWeis Clasp Envelope, with clear poly window",558.8352,146.2452,55
Belkin F9M820V08 8 Outlet Surge,558.74,101.003,15
"Fiskars Letter Opener, Steel",558.28,-32.449999999999996,31
Microsoft Natural Ergonomic Keyboard 4000,557.814,107.6641,19
"Kleencut Ruler, Steel",557.6256,44.6356,57
"Novimex Removable Labels, Laser Printer Compatible",557.0135,234.3935,69
Memorex Micro Travel Drive 16 GB,556.452,126.1611,39
"OIC Paper Clips, Bulk Pack",554.593,131.073,54
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,554.24,157.95839999999998,22
"Accos Paper Clips, Bulk Pack",553.9392,72.3792,49
"Xerox Message Books, Multicolor",553.5024,-115.6776,38
"Enermax Memo Slips, Recycled",553.0983,153.4783,38
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,177.6555,19
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,89.985,11
12-1/2 Diameter Round Wall Clock,551.448,91.1088,36
"Avery Removable Labels, Laser Printer Compatible",551.3916,103.49159999999999,61
"Hon Shipping Labels, 5000 Label Set",551.348,136.268,54
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,549.89,120.9758,13
"OIC Thumb Tacks, 12 Pack",549.0,-44.459999999999994,58
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,61.5168,12
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,17.447799999999997,17
Panasonic Business Telephones KX-T7736,546.06,163.818,3
"Harbour Creations Legal Exhibit Labels, Adjustable",545.7795,149.8995,72
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",545.034,85.2384,22
"Jiffy Clasp Envelope, with clear poly window",543.906,113.926,67
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,228.312,15
Xerox 1884,543.456,204.5952,32
"Novimex Legal Exhibit Labels, 5000 Label Set",543.362,71.582,65
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.984,95.2016,52
"Avery Color Coded Labels, Alphabetical",541.443,145.423,52
O'Sullivan 5-Shelf Heavy-Duty Bookcases,540.804,-12.290999999999999,9
"Accos Rubber Bands, 12 Pack",540.3294,20.309399999999997,52
"OIC Rubber Bands, 12 Pack",539.11,-30.31,43
Xerox 1935,538.152,239.0028,21
"Cameo Clasp Envelope, Recycled",538.0725,-1.667500000000004,83
Memorex Froggy Flash Drive 8 GB,536.05,189.57,32
Tensor Computer Mounted Lamp,536.04,144.73080000000002,36
"Hon File Folder Labels, 5000 Label Set",534.1546,160.4646,74
"Advantus Staples, Bulk Pack",534.131,80.40100000000001,67
"Avery Hole Reinforcements, Recycled",533.8266,194.3466,139
Boston KS Multi-Size Manual Pencil Sharpener,533.3679999999999,119.548,25
Logitech ClearChat Comfort/USB Headset H390,533.078,160.2163,19
"Cardinal Hole Reinforcements, Durable",532.836,78.806,92
Wilson Jones Legal Size Ring Binders,532.158,48.378000000000014,44
Howard Miller Distant Time Traveler Alarm Clock,531.948,192.2142,21
Newell 334,531.712,135.3088,27
"Harbour Creations Color Coded Labels, 5000 Label Set",531.157,64.137,48
"Harbour Creations Shipping Labels, 5000 Label Set",529.1025,33.7125,60
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.472,236.5632,28
"Novimex Shipping Labels, Laser Printer Compatible",526.6374,45.497400000000006,68
"Premier Elliptical Ring Binder, Black",526.612,-201.5128,46
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",523.59,118.22999999999999,20
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,-20.487999999999996,7
"Wilson Jones Hole Reinforcements, Clear",519.9901,54.1701,147
